image_path,x1,y1,x2,y2,x3,y3,x4,y4
5/1000.jpg,19,20,83,19,83,36,19,38
5/1001.jpg,8,15,87,15,88,39,8,39
5/1002.jpg,15,23,118,25,118,55,14,54
5/1003.jpg,21,19,97,17,98,49,21,52
5/1004.jpg,12,27,75,26,74,51,12,54
5/1005.jpg,15,14,96,15,93,44,15,41
5/1006.jpg,22,20,109,20,109,48,22,49
5/1007.jpg,14,12,82,11,82,35,14,36
5/1008.jpg,19,24,81,24,81,43,19,43
5/1009.jpg,27,18,91,18,91,37,27,37
5/1010.jpg,15,12,90,14,90,35,15,33
5/1011.jpg,22,23,98,23,98,43,22,43
5/1012.jpg,23,14,94,14,94,39,23,39
5/1013.jpg,15,29,75,28,76,41,15,43
5/1014.jpg,29,14,95,12,95,30,29,32
5/1015.jpg,27,30,89,30,89,47,27,46
5/1016.jpg,11,22,107,25,107,51,11,48
5/1017.jpg,17,18,88,15,88,41,17,44
5/1018.jpg,15,26,92,25,92,46,15,48
5/1019.jpg,8,18,99,18,99,37,8,37
5/1020.jpg,19,21,84,17,85,38,20,41
5/1021.jpg,21,22,93,22,93,46,21,47
5/1022.jpg,15,21,76,21,76,35,15,36
5/1023.jpg,14,17,69,17,69,32,14,32
5/1024.jpg,20,22,79,19,79,38,20,41
5/1025.jpg,20,23,82,18,82,38,20,43
5/1026.jpg,25,12,93,12,93,36,25,36
5/1027.jpg,27,23,117,29,118,49,27,42
5/1028.jpg,28,19,94,22,95,51,27,47
5/1029.jpg,18,18,101,20,100,41,17,39
5/1030.jpg,17,15,72,14,72,35,17,37
5/1031.jpg,18,18,97,18,97,34,18,34
5/1032.jpg,19,24,103,24,103,41,19,40
5/1033.jpg,29,24,87,23,87,45,29,47
5/1034.jpg,18,23,81,24,81,43,17,40
5/1035.jpg,13,22,112,22,112,41,13,41
5/1036.jpg,23,21,118,21,118,41,23,42
5/1037.jpg,12,14,82,12,83,35,12,38
5/1038.jpg,20,19,87,16,88,36,20,40
5/1039.jpg,31,27,89,26,89,45,31,45
5/1040.jpg,22,19,80,19,81,38,22,38
5/1041.jpg,31,24,101,24,101,44,31,45
5/1042.jpg,18,16,78,16,78,30,18,31
5/1043.jpg,26,17,98,17,98,33,26,33
5/1044.jpg,12,24,90,25,89,53,12,50
5/1045.jpg,27,18,102,21,102,44,26,41
5/1046.jpg,14,23,94,23,94,44,14,44
5/1047.jpg,19,26,90,27,90,44,19,43
5/1048.jpg,23,29,88,30,88,52,23,51
5/1049.jpg,27,18,82,19,81,45,26,44
5/1050.jpg,18,29,81,29,81,46,17,46
5/1051.jpg,24,26,83,26,83,45,24,46
5/1052.jpg,25,32,80,32,80,48,25,48
5/1053.jpg,19,18,84,17,84,35,19,37
5/1054.jpg,42,28,112,26,113,51,42,55
5/1055.jpg,18,19,88,19,87,36,18,36
5/1056.jpg,32,17,94,16,95,37,32,38
5/1057.jpg,26,33,97,29,97,53,26,57
5/1058.jpg,21,19,86,20,85,41,21,39
5/1059.jpg,19,17,107,19,107,39,18,37
5/1060.jpg,11,12,92,12,91,31,11,31
5/1061.jpg,18,27,79,27,79,46,18,45
5/1062.jpg,27,18,99,17,100,34,27,35
5/1063.jpg,24,29,93,29,94,45,24,44
5/1064.jpg,27,28,103,28,102,48,27,48
5/1065.jpg,25,21,107,21,108,49,25,49
5/1066.jpg,19,21,107,22,106,44,19,43
5/1067.jpg,24,24,107,24,106,47,24,47
5/1068.jpg,15,16,106,18,105,42,15,39
5/1069.jpg,24,21,93,23,93,45,24,42
5/1070.jpg,21,25,92,26,92,47,21,44
5/1071.jpg,28,12,102,14,102,32,28,29
5/1072.jpg,20,19,98,19,97,43,20,42
5/1073.jpg,17,16,108,19,106,40,17,36
5/1074.jpg,25,29,105,27,105,49,26,50
5/1075.jpg,15,18,86,18,84,39,15,39
5/1076.jpg,23,30,110,29,110,53,23,54
5/1077.jpg,23,25,114,22,114,48,23,51
5/1078.jpg,30,22,105,22,104,41,30,42
5/1079.jpg,27,20,107,20,106,40,27,41
5/1080.jpg,19,26,106,24,105,45,20,48
5/1081.jpg,25,18,109,18,109,44,25,45
5/1082.jpg,21,29,94,30,93,51,21,50
5/1083.jpg,24,14,86,14,85,29,24,30
5/1084.jpg,34,21,101,22,101,38,34,37
5/1085.jpg,25,21,86,20,86,42,25,44
5/1086.jpg,31,22,114,23,114,44,31,43
5/1087.jpg,24,21,102,20,101,40,24,42
5/1088.jpg,22,17,94,14,93,36,22,39
5/1089.jpg,15,15,88,15,87,34,15,33
5/1090.jpg,43,15,116,15,116,39,43,39
5/1091.jpg,28,24,104,23,104,41,28,43
5/1092.jpg,28,23,102,22,103,41,28,42
5/1093.jpg,18,16,96,13,96,36,19,39
5/1094.jpg,21,21,94,19,93,43,21,45
5/1095.jpg,16,15,86,15,86,33,16,33
5/1096.jpg,16,22,89,21,90,38,16,39
5/1097.jpg,27,23,100,23,100,39,27,39
5/1098.jpg,16,12,96,13,96,36,16,35
5/1099.jpg,37,20,104,20,105,39,37,39
5/1100.jpg,17,19,97,22,96,39,17,36
5/1101.jpg,22,20,89,25,89,46,22,41
5/1102.jpg,18,16,99,16,99,37,18,38
5/1103.jpg,32,26,104,26,104,42,32,40
5/1104.jpg,16,16,94,16,94,37,16,38
5/1105.jpg,20,16,87,16,87,33,20,34
5/1106.jpg,25,25,90,24,91,38,25,39
5/1107.jpg,30,17,100,16,100,38,30,39
5/1108.jpg,19,17,91,15,92,32,19,34
5/1109.jpg,13,17,88,18,88,39,13,37
5/1110.jpg,13,26,83,26,83,47,13,47
5/1111.jpg,23,24,85,25,85,43,23,42
5/1112.jpg,34,25,95,26,94,40,34,38
5/1113.jpg,3,16,84,17,84,40,3,38
5/1114.jpg,23,18,87,18,87,32,23,31
5/1115.jpg,31,28,89,26,90,45,31,47
5/1116.jpg,26,14,77,11,78,31,26,33
5/1117.jpg,19,19,84,17,84,36,19,38
5/1118.jpg,25,19,105,19,105,44,25,44
5/1119.jpg,26,12,88,11,88,35,26,36
5/1120.jpg,27,22,100,22,100,42,27,41
5/1121.jpg,18,25,96,25,96,45,18,45
5/1122.jpg,15,22,89,22,89,49,15,48
5/1123.jpg,23,31,105,31,105,48,23,48
5/1124.jpg,26,17,100,16,100,34,26,35
5/1125.jpg,21,19,99,20,99,39,21,38
5/1126.jpg,26,20,105,20,105,39,26,38
5/1127.jpg,29,22,91,22,91,43,29,44
5/1128.jpg,13,19,84,20,84,38,13,38
5/1129.jpg,25,23,77,23,77,42,25,42
5/1130.jpg,34,23,91,22,91,43,34,45
5/1131.jpg,41,18,110,24,111,41,41,36
5/1132.jpg,21,21,84,21,84,36,21,35
5/1133.jpg,25,23,105,24,105,40,25,38
5/1134.jpg,30,30,99,30,99,50,30,51
5/1135.jpg,28,16,110,17,110,37,28,35
5/1136.jpg,22,20,105,21,105,41,22,41
5/1137.jpg,21,22,102,22,102,39,21,39
5/1138.jpg,17,19,102,19,102,39,17,38
5/1139.jpg,21,16,105,16,104,37,20,36
5/1140.jpg,15,22,87,21,88,50,16,52
5/1141.jpg,25,15,108,15,108,31,25,31
5/1142.jpg,24,32,89,31,89,47,24,48
5/1143.jpg,12,19,100,21,100,38,12,36
5/1144.jpg,16,15,92,15,92,40,16,40
5/1145.jpg,21,17,102,17,102,41,21,41
5/1146.jpg,13,20,81,23,80,38,12,34
5/1147.jpg,30,22,92,20,92,41,30,43
5/1148.jpg,23,13,86,13,87,29,23,30
5/1149.jpg,19,18,99,8,99,39,19,49
5/1150.jpg,28,23,113,23,112,44,28,44
5/1151.jpg,22,21,77,20,77,35,22,36
5/1152.jpg,20,30,93,28,94,47,20,49
5/1153.jpg,15,13,111,13,111,39,15,40
5/1154.jpg,37,7,94,7,95,27,37,26
5/1155.jpg,8,24,88,23,89,51,8,54
5/1156.jpg,31,21,99,20,99,37,31,38
5/1157.jpg,18,13,98,13,97,35,18,35
5/1158.jpg,26,16,94,16,94,34,26,35
5/1159.jpg,25,23,98,20,99,43,25,45
5/1160.jpg,28,21,104,21,104,40,28,39
5/1161.jpg,23,23,107,23,107,42,23,42
5/1162.jpg,24,25,92,25,92,40,24,40
5/1163.jpg,23,16,94,16,94,32,23,32
5/1164.jpg,24,17,82,16,83,31,24,32
5/1165.jpg,20,20,86,17,88,35,21,39
5/1166.jpg,20,23,75,22,75,37,20,39
5/1167.jpg,21,22,92,19,92,39,21,44
5/1168.jpg,8,19,89,14,90,41,9,46
5/1169.jpg,20,10,83,12,82,27,20,25
5/1170.jpg,16,21,75,21,74,39,16,39
5/1171.jpg,20,16,86,16,85,36,20,35
5/1172.jpg,23,18,101,18,101,46,23,46
5/1173.jpg,35,31,115,31,115,49,35,48
5/1174.jpg,12,28,80,23,81,46,13,52
5/1175.jpg,21,12,88,12,88,38,21,39
5/1176.jpg,35,21,97,20,97,40,35,41
5/1177.jpg,34,23,99,21,99,47,34,48
5/1178.jpg,23,30,80,29,81,47,23,48
5/1179.jpg,19,22,77,21,77,36,19,38
5/1180.jpg,16,20,80,20,79,39,16,39
5/1181.jpg,27,16,98,12,99,31,28,35
5/1182.jpg,19,16,90,17,90,38,19,36
5/1183.jpg,19,21,99,20,99,41,19,42
5/1184.jpg,26,35,111,33,112,54,25,56
5/1185.jpg,28,23,106,23,106,41,29,43
5/1186.jpg,20,18,71,17,71,29,21,31
5/1187.jpg,21,20,85,21,85,40,21,39
5/1188.jpg,33,32,102,32,102,53,33,53
5/1189.jpg,21,20,91,18,91,42,21,45
5/1190.jpg,19,24,80,22,81,41,19,43
5/1191.jpg,15,13,92,14,92,43,15,42
5/1192.jpg,16,18,87,18,87,41,16,42
5/1193.jpg,37,16,105,15,105,32,37,34
5/1194.jpg,20,19,92,19,92,39,20,39
5/1195.jpg,9,24,84,24,84,44,9,44
5/1196.jpg,17,12,100,13,100,48,17,47
5/1197.jpg,21,19,89,19,90,38,21,39
